trial_id,density,nback,window,window_duration_s,window_reaches_handback,brake_channel_peaks__prominence15,brake_channel_peaks__prominence30,brake_channel_peaks__prominence5,steering_channel_hysteresis_reversals__gap1deg_lowpass2Hz,steering_channel_hysteresis_reversals__gap1deg_raw,steering_channel_hysteresis_reversals__gap2deg_lowpass2Hz,steering_channel_hysteresis_reversals__gap2deg_raw,steering_channel_hysteresis_reversals__gap3deg_lowpass2Hz,steering_channel_hysteresis_reversals__gap3deg_raw,steering_channel_hysteresis_reversals__gap5deg_lowpass2Hz,steering_channel_hysteresis_reversals__gap5deg_raw
density_10_nback_0_id_12,10,0,POST_BUTTON_MANUAL,18.899999856948853,False,0,0,0,17,17,13,13,10,10,9,9
density_10_nback_0_id_12,10,0,POST_TOR_MANUAL,19.5,False,0,0,0,18,18,13,13,10,10,9,9
density_10_nback_0_id_13,10,0,HISTORICAL_ACUTE_8S_POST_TOR,7.949999809265137,False,0,0,1,4,4,2,2,2,2,1,1
density_10_nback_0_id_13,10,0,HISTORICAL_FULL_RECORD_POST_TOR_INVALID,45.549999952316284,True,3,1,5,14,16,10,10,8,8,8,8
density_10_nback_0_id_13,10,0,POST_BUTTON_MANUAL,13.549999952316284,False,0,0,0,7,9,5,5,5,5,5,5
density_10_nback_0_id_13,10,0,POST_TOR_MANUAL,15.349999904632568,False,0,0,1,7,9,5,5,5,5,5,5
density_10_nback_0_id_16,10,0,HISTORICAL_ACUTE_8S_POST_TOR,7.949999809265137,False,0,0,1,2,2,2,2,2,2,1,1
density_10_nback_0_id_16,10,0,HISTORICAL_FULL_RECORD_POST_TOR_INVALID,58.94999980926514,True,5,3,7,26,26,20,22,20,20,12,12
density_10_nback_0_id_16,10,0,POST_BUTTON_MANUAL,27.5,False,2,1,2,21,21,16,18,16,16,10,10
density_10_nback_0_id_16,10,0,POST_TOR_MANUAL,28.799999952316284,False,2,1,3,21,21,16,18,16,16,10,10
density_10_nback_0_id_17,10,0,HISTORICAL_ACUTE_8S_POST_TOR,7.949999809265137,False,1,1,1,4,4,3,3,2,2,1,1
density_10_nback_0_id_17,10,0,HISTORICAL_FULL_RECORD_POST_TOR_INVALID,45.299999952316284,True,7,5,10,18,20,16,18,12,16,8,10
density_10_nback_0_id_17,10,0,POST_BUTTON_MANUAL,14.599999904632568,False,1,1,1,9,9,7,7,5,5,2,2
density_10_nback_0_id_17,10,0,POST_TOR_MANUAL,15.149999856948853,False,1,1,1,9,9,7,7,5,5,2,2
density_10_nback_0_id_18,10,0,HISTORICAL_ACUTE_8S_POST_TOR,7.949999809265137,False,1,0,1,5,5,5,5,5,5,5,5
density_10_nback_0_id_18,10,0,HISTORICAL_FULL_RECORD_POST_TOR_INVALID,44.799999952316284,True,3,2,5,16,16,14,14,14,14,14,14
density_10_nback_0_id_18,10,0,POST_BUTTON_MANUAL,13.75,False,1,0,1,9,9,9,9,9,9,9,9
density_10_nback_0_id_18,10,0,POST_TOR_MANUAL,14.649999856948853,False,1,0,1,9,9,9,9,9,9,9,9
density_10_nback_0_id_19,10,0,HISTORICAL_ACUTE_8S_POST_TOR,7.950000047683716,False,1,0,1,3,3,1,3,1,1,1,1
density_10_nback_0_id_19,10,0,HISTORICAL_FULL_RECORD_POST_TOR_INVALID,49.549999952316284,True,3,2,5,18,18,10,14,8,8,8,8
density_10_nback_0_id_19,10,0,POST_BUTTON_MANUAL,16.40000009536743,False,0,0,0,11,11,5,9,4,4,4,4
density_10_nback_0_id_19,10,0,POST_TOR_MANUAL,19.40000009536743,False,1,0,1,11,11,5,9,4,4,4,4
density_10_nback_0_id_2,10,0,HISTORICAL_ACUTE_8S_POST_TOR,7.950000047683716,False,0,0,1,3,3,2,2,2,2,1,1
density_10_nback_0_id_2,10,0,HISTORICAL_FULL_RECORD_POST_TOR_INVALID,41.89999985694885,True,2,2,4,14,14,10,10,10,10,8,8
density_10_nback_0_id_2,10,0,POST_BUTTON_MANUAL,10.099999904632568,False,0,0,0,4,4,4,4,4,4,2,2
density_10_nback_0_id_2,10,0,POST_TOR_MANUAL,11.799999952316284,False,0,0,1,4,4,4,4,4,4,2,2
density_10_nback_0_id_20,10,0,HISTORICAL_ACUTE_8S_POST_TOR,7.950000047683716,False,0,0,1,4,4,4,4,4,2,2,2
density_10_nback_0_id_20,10,0,HISTORICAL_FULL_RECORD_POST_TOR_INVALID,50.799999952316284,True,5,3,6,16,22,14,18,14,16,12,16
density_10_nback_0_id_20,10,0,POST_BUTTON_MANUAL,19.299999952316284,False,0,0,0,9,9,7,7,7,5,5,5
density_10_nback_0_id_20,10,0,POST_TOR_MANUAL,20.649999856948853,False,0,0,1,9,9,7,7,7,5,5,5
density_10_nback_0_id_21,10,0,HISTORICAL_ACUTE_8S_POST_TOR,7.950000047683716,False,1,0,1,2,2,2,2,2,2,1,2
density_10_nback_0_id_21,10,0,HISTORICAL_FULL_RECORD_POST_TOR_INVALID,45.200000047683716,True,4,2,5,14,18,14,18,12,18,10,18
density_10_nback_0_id_21,10,0,POST_BUTTON_MANUAL,12.650000095367432,False,0,0,0,5,5,5,5,5,5,3,5
density_10_nback_0_id_21,10,0,POST_TOR_MANUAL,15.049999952316284,False,1,0,1,5,5,5,5,5,5,3,5
density_10_nback_0_id_22,10,0,HISTORICAL_ACUTE_8S_POST_TOR,7.949999809265137,False,0,0,0,4,4,2,2,2,2,2,2
density_10_nback_0_id_22,10,0,HISTORICAL_FULL_RECORD_POST_TOR_INVALID,41.549999952316284,True,3,2,5,12,12,8,8,8,8,8,8
density_10_nback_0_id_22,10,0,POST_BUTTON_MANUAL,10.899999856948853,False,0,0,0,4,4,4,4,2,2,2,2
density_10_nback_0_id_22,10,0,POST_TOR_MANUAL,11.399999856948853,False,0,0,0,4,4,2,2,2,2,2,2
density_10_nback_0_id_23,10,0,HISTORICAL_ACUTE_8S_POST_TOR,7.950000047683716,False,3,2,3,2,2,0,0,0,0,0,0
density_10_nback_0_id_23,10,0,HISTORICAL_FULL_RECORD_POST_TOR_INVALID,45.05000019073486,True,9,6,9,20,30,14,24,12,20,10,18
density_10_nback_0_id_23,10,0,POST_BUTTON_MANUAL,12.25,False,3,3,3,7,7,5,7,3,3,2,2
density_10_nback_0_id_23,10,0,POST_TOR_MANUAL,14.850000143051147,False,4,3,4,7,7,3,5,3,3,2,2
density_10_nback_0_id_24,10,0,HISTORICAL_ACUTE_8S_POST_TOR,7.950000047683716,False,1,0,1,5,5,5,5,5,5,4,4
density_10_nback_0_id_24,10,0,HISTORICAL_FULL_RECORD_POST_TOR_INVALID,49.05000019073486,True,3,2,4,14,14,14,14,12,12,10,10
density_10_nback_0_id_24,10,0,POST_BUTTON_MANUAL,16.799999952316284,False,0,0,0,9,10,9,9,9,9,9,9
density_10_nback_0_id_24,10,0,POST_TOR_MANUAL,18.850000143051147,False,1,0,1,9,10,9,9,9,9,9,9
density_10_nback_0_id_25,10,0,HISTORICAL_ACUTE_8S_POST_TOR,7.949999809265137,False,0,0,2,6,6,4,4,2,2,1,1
density_10_nback_0_id_25,10,0,HISTORICAL_FULL_RECORD_POST_TOR_INVALID,47.799999952316284,True,3,2,6,18,18,12,12,8,8,6,6
density_10_nback_0_id_25,10,0,POST_BUTTON_MANUAL,15.5,False,0,0,1,13,13,8,8,4,4,2,2
density_10_nback_0_id_25,10,0,POST_TOR_MANUAL,17.59999990463257,False,0,0,2,13,13,8,8,4,4,2,2
density_10_nback_0_id_26,10,0,HISTORICAL_ACUTE_8S_POST_TOR,7.949999809265137,False,1,0,2,3,3,1,1,1,1,0,0
density_10_nback_0_id_26,10,0,HISTORICAL_FULL_RECORD_POST_TOR_INVALID,43.69999980926514,True,4,2,7,12,12,8,8,8,8,7,7
density_10_nback_0_id_26,10,0,POST_BUTTON_MANUAL,11.950000047683716,False,1,0,1,7,7,3,3,3,3,1,1
density_10_nback_0_id_26,10,0,POST_TOR_MANUAL,13.5,False,1,0,2,7,7,3,3,3,3,1,1
density_10_nback_0_id_27,10,0,HISTORICAL_ACUTE_8S_POST_TOR,7.950000047683716,False,2,1,3,2,2,1,1,1,1,1,1
density_10_nback_0_id_27,10,0,HISTORICAL_FULL_RECORD_POST_TOR_INVALID,49.5,True,7,4,9,16,16,13,13,11,11,11,11
density_10_nback_0_id_27,10,0,POST_BUTTON_MANUAL,16.75,False,2,2,4,9,9,8,8,7,7,7,7
density_10_nback_0_id_27,10,0,POST_TOR_MANUAL,19.450000047683716,False,3,2,5,9,9,8,8,7,7,7,7
density_10_nback_0_id_28,10,0,HISTORICAL_ACUTE_8S_POST_TOR,7.950000047683716,False,0,0,1,4,4,4,4,3,3,1,1
density_10_nback_0_id_28,10,0,HISTORICAL_FULL_RECORD_POST_TOR_INVALID,48.0,True,2,1,3,18,22,14,20,14,20,12,18
density_10_nback_0_id_28,10,0,POST_BUTTON_MANUAL,16.59999990463257,False,0,0,0,9,9,7,7,7,7,5,5
density_10_nback_0_id_28,10,0,POST_TOR_MANUAL,17.899999856948853,False,0,0,1,9,9,7,7,7,7,5,5
density_10_nback_0_id_29,10,0,HISTORICAL_ACUTE_8S_POST_TOR,7.950000047683716,False,1,1,3,4,4,4,4,2,2,2,2
density_10_nback_0_id_29,10,0,HISTORICAL_FULL_RECORD_POST_TOR_INVALID,53.75,True,6,4,9,26,26,22,22,18,20,18,18
density_10_nback_0_id_29,10,0,POST_BUTTON_MANUAL,22.34999990463257,False,2,2,3,17,17,15,15,13,13,13,13
density_10_nback_0_id_29,10,0,POST_TOR_MANUAL,23.59999990463257,False,2,2,4,17,17,15,15,13,13,13,13
density_10_nback_0_id_3,10,0,HISTORICAL_ACUTE_8S_POST_TOR,7.949999809265137,False,0,0,1,3,3,3,3,3,3,3,3
density_10_nback_0_id_3,10,0,HISTORICAL_FULL_RECORD_POST_TOR_INVALID,40.44999980926514,True,1,1,2,12,12,10,10,10,10,6,6
density_10_nback_0_id_3,10,0,POST_BUTTON_MANUAL,8.350000143051147,False,0,0,0,4,4,3,3,3,3,3,3
density_10_nback_0_id_3,10,0,POST_TOR_MANUAL,10.299999952316284,False,0,0,1,4,4,3,3,3,3,3,3
density_10_nback_0_id_30,10,0,HISTORICAL_ACUTE_8S_POST_TOR,7.950000047683716,False,0,0,1,2,2,2,2,2,2,1,1
density_10_nback_0_id_30,10,0,HISTORICAL_FULL_RECORD_POST_TOR_INVALID,50.450000047683716,True,2,2,5,12,12,12,12,12,12,6,6
density_10_nback_0_id_30,10,0,POST_BUTTON_MANUAL,18.549999952316284,False,0,0,0,5,5,5,5,5,5,2,2
density_10_nback_0_id_30,10,0,POST_TOR_MANUAL,20.34999990463257,False,0,0,1,5,5,5,5,5,5,2,2
density_10_nback_0_id_32,10,0,HISTORICAL_ACUTE_8S_POST_TOR,7.949999809265137,False,0,0,1,5,5,2,2,2,2,2,2
density_10_nback_0_id_32,10,0,HISTORICAL_FULL_RECORD_POST_TOR_INVALID,41.5,True,7,5,10,12,12,10,10,10,10,8,8
density_10_nback_0_id_32,10,0,POST_BUTTON_MANUAL,10.200000047683716,False,0,0,0,6,6,4,4,4,4,4,4
density_10_nback_0_id_32,10,0,POST_TOR_MANUAL,11.349999904632568,False,0,0,1,6,6,4,4,4,4,4,4
density_10_nback_0_id_33,10,0,HISTORICAL_ACUTE_8S_POST_TOR,7.949999809265137,False,0,0,1,2,2,2,2,0,0,0,0
density_10_nback_0_id_33,10,0,HISTORICAL_FULL_RECORD_POST_TOR_INVALID,69.89999985694885,True,10,9,12,32,42,28,36,18,28,8,14
density_10_nback_0_id_33,10,0,POST_BUTTON_MANUAL,38.799999952316284,False,2,2,2,14,16,9,9,4,6,1,1
density_10_nback_0_id_33,10,0,POST_TOR_MANUAL,39.799999952316284,False,2,2,3,14,16,9,9,4,6,1,1
density_10_nback_0_id_34,10,0,HISTORICAL_ACUTE_8S_POST_TOR,7.950000047683716,False,1,1,3,2,4,2,2,2,2,2,2
density_10_nback_0_id_34,10,0,HISTORICAL_FULL_RECORD_POST_TOR_INVALID,45.39999985694885,True,6,5,11,14,16,14,14,12,12,8,8
density_10_nback_0_id_34,10,0,POST_BUTTON_MANUAL,13.049999952316284,False,1,1,2,6,8,5,5,4,4,4,4
density_10_nback_0_id_34,10,0,POST_TOR_MANUAL,15.299999952316284,False,1,1,3,6,8,5,5,4,4,4,4
density_10_nback_0_id_35,10,0,HISTORICAL_ACUTE_8S_POST_TOR,7.949999809265137,False,0,0,1,2,2,2,2,2,2,1,1
density_10_nback_0_id_35,10,0,HISTORICAL_FULL_RECORD_POST_TOR_INVALID,44.64999985694885,True,3,2,6,8,8,6,6,6,6,6,6
density_10_nback_0_id_35,10,0,POST_BUTTON_MANUAL,12.5,False,0,0,0,5,5,4,4,4,4,4,4
density_10_nback_0_id_35,10,0,POST_TOR_MANUAL,14.5,False,0,0,1,5,5,4,4,4,4,4,4
density_10_nback_0_id_37,10,0,HISTORICAL_ACUTE_8S_POST_TOR,7.950000047683716,False,0,0,0,2,2,1,1,1,1,0,0
density_10_nback_0_id_37,10,0,HISTORICAL_FULL_RECORD_POST_TOR_INVALID,49.950000047683716,True,4,3,7,10,10,8,8,8,8,7,6
density_10_nback_0_id_37,10,0,POST_BUTTON_MANUAL,19.700000047683716,False,0,0,0,5,5,3,3,3,3,1,1
density_10_nback_0_id_37,10,0,POST_TOR_MANUAL,19.800000190734863,False,0,0,0,5,5,3,3,3,3,2,1
density_10_nback_0_id_38,10,0,HISTORICAL_ACUTE_8S_POST_TOR,7.950000047683716,False,1,1,1,6,8,1,1,1,1,0,0
density_10_nback_0_id_38,10,0,HISTORICAL_FULL_RECORD_POST_TOR_INVALID,75.10000014305115,True,8,6,10,48,50,42,42,37,37,22,22
density_10_nback_0_id_38,10,0,POST_BUTTON_MANUAL,44.59999990463257,False,3,2,3,31,33,27,27,22,22,10,10
density_10_nback_0_id_38,10,0,POST_TOR_MANUAL,44.90000009536743,False,3,2,3,31,33,25,25,22,22,9,9
density_10_nback_0_id_39,10,0,HISTORICAL_ACUTE_8S_POST_TOR,7.949999809265137,False,1,1,2,2,2,1,1,1,1,0,0
density_10_nback_0_id_39,10,0,HISTORICAL_FULL_RECORD_POST_TOR_INVALID,52.0,True,3,3,5,20,22,15,17,13,13,12,12
density_10_nback_0_id_39,10,0,POST_BUTTON_MANUAL,20.450000047683716,False,2,2,2,11,14,8,10,8,8,7,7
density_10_nback_0_id_39,10,0,POST_TOR_MANUAL,21.84999990463257,False,2,2,3,11,14,8,10,8,8,7,7
density_10_nback_0_id_4,10,0,HISTORICAL_ACUTE_8S_POST_TOR,7.950000047683716,False,1,0,1,2,2,2,2,2,2,2,2
density_10_nback_0_id_4,10,0,HISTORICAL_FULL_RECORD_POST_TOR_INVALID,40.09999990463257,True,2,1,3,14,14,8,8,8,8,8,8
density_10_nback_0_id_4,10,0,POST_BUTTON_MANUAL,7.650000095367432,False,0,0,0,3,3,3,3,3,3,3,3
density_10_nback_0_id_4,10,0,POST_TOR_MANUAL,9.950000047683716,False,1,0,1,3,3,3,3,3,3,3,3
density_10_nback_0_id_40,10,0,HISTORICAL_ACUTE_8S_POST_TOR,7.950000047683716,False,1,0,3,2,2,2,2,2,2,2,2
density_10_nback_0_id_40,10,0,HISTORICAL_FULL_RECORD_POST_TOR_INVALID,43.35000014305115,True,2,1,6,10,10,8,8,8,8,6,6
density_10_nback_0_id_40,10,0,POST_BUTTON_MANUAL,11.75,False,0,0,3,4,4,4,4,4,4,4,4
density_10_nback_0_id_40,10,0,POST_TOR_MANUAL,13.200000047683716,False,1,0,3,4,4,4,4,4,4,4,4
density_10_nback_0_id_41,10,0,HISTORICAL_ACUTE_8S_POST_TOR,7.949999809265137,False,2,1,3,1,1,1,1,0,0,0,0
density_10_nback_0_id_41,10,0,HISTORICAL_FULL_RECORD_POST_TOR_INVALID,57.25,True,5,4,7,14,14,12,12,12,12,10,10
density_10_nback_0_id_41,10,0,POST_BUTTON_MANUAL,25.40000009536743,False,3,1,4,9,9,7,7,7,7,5,5
density_10_nback_0_id_41,10,0,POST_TOR_MANUAL,27.09999990463257,False,3,1,4,9,9,7,7,7,7,5,5
density_10_nback_0_id_42,10,0,HISTORICAL_ACUTE_8S_POST_TOR,7.949999809265137,False,1,1,1,3,3,3,3,3,3,3,3
density_10_nback_0_id_42,10,0,HISTORICAL_FULL_RECORD_POST_TOR_INVALID,47.94999980926514,True,3,3,4,14,14,14,14,12,12,10,10
density_10_nback_0_id_42,10,0,POST_BUTTON_MANUAL,15.75,False,1,1,1,9,9,9,9,9,9,9,9
density_10_nback_0_id_42,10,0,POST_TOR_MANUAL,17.84999990463257,False,1,1,1,9,9,9,9,9,9,9,9
density_10_nback_0_id_43,10,0,HISTORICAL_ACUTE_8S_POST_TOR,7.949999809265137,False,3,2,4,2,2,2,2,2,2,0,0
density_10_nback_0_id_43,10,0,HISTORICAL_FULL_RECORD_POST_TOR_INVALID,52.25,True,5,4,7,14,14,14,14,14,14,4,4
density_10_nback_0_id_43,10,0,POST_BUTTON_MANUAL,20.5,False,3,2,3,10,10,9,9,9,9,3,3
density_10_nback_0_id_43,10,0,POST_TOR_MANUAL,22.09999990463257,False,3,2,4,10,10,9,9,9,9,3,3
density_10_nback_0_id_44,10,0,HISTORICAL_ACUTE_8S_POST_TOR,7.950000047683716,False,1,1,2,3,3,2,2,2,2,2,2
density_10_nback_0_id_44,10,0,HISTORICAL_FULL_RECORD_POST_TOR_INVALID,49.700000047683716,True,4,3,7,11,11,10,10,10,10,8,8
density_10_nback_0_id_44,10,0,POST_BUTTON_MANUAL,18.450000047683716,False,1,1,2,6,6,5,5,5,5,5,5
density_10_nback_0_id_44,10,0,POST_TOR_MANUAL,19.549999952316284,False,1,1,2,6,6,5,5,5,5,5,5
density_10_nback_0_id_45,10,0,HISTORICAL_ACUTE_8S_POST_TOR,7.950000047683716,False,2,1,2,6,6,4,4,2,2,0,0
density_10_nback_0_id_45,10,0,HISTORICAL_FULL_RECORD_POST_TOR_INVALID,58.700000047683716,True,6,3,8,18,18,14,14,12,12,5,5
density_10_nback_0_id_45,10,0,POST_BUTTON_MANUAL,28.049999952316284,False,2,1,2,12,12,9,9,7,7,0,0
density_10_nback_0_id_45,10,0,POST_TOR_MANUAL,28.649999856948853,False,2,1,2,12,12,9,9,7,7,0,0
density_10_nback_0_id_46,10,0,HISTORICAL_ACUTE_8S_POST_TOR,7.949999809265137,False,1,1,2,2,2,2,2,2,2,1,1
density_10_nback_0_id_46,10,0,HISTORICAL_FULL_RECORD_POST_TOR_INVALID,40.0,True,4,3,5,16,16,12,12,10,10,8,8
density_10_nback_0_id_46,10,0,POST_BUTTON_MANUAL,8.599999904632568,False,1,1,1,2,2,2,2,2,2,2,2
density_10_nback_0_id_46,10,0,POST_TOR_MANUAL,9.849999904632568,False,1,1,2,2,2,2,2,2,2,2,2
density_10_nback_0_id_47,10,0,HISTORICAL_ACUTE_8S_POST_TOR,7.950000047683716,False,1,0,2,4,4,2,2,2,2,1,1
density_10_nback_0_id_47,10,0,HISTORICAL_FULL_RECORD_POST_TOR_INVALID,50.09999990463257,True,5,3,7,22,26,16,20,16,18,16,18
density_10_nback_0_id_47,10,0,POST_BUTTON_MANUAL,19.049999952316284,False,1,0,2,7,7,5,5,5,5,5,5
density_10_nback_0_id_47,10,0,POST_TOR_MANUAL,20.0,False,1,0,2,7,7,5,5,5,5,5,5
density_10_nback_0_id_48,10,0,HISTORICAL_ACUTE_8S_POST_TOR,7.949999809265137,False,0,0,0,4,4,2,4,2,2,2,2
density_10_nback_0_id_48,10,0,HISTORICAL_FULL_RECORD_POST_TOR_INVALID,52.0,True,3,2,4,16,28,14,28,12,24,8,20
density_10_nback_0_id_48,10,0,POST_BUTTON_MANUAL,21.200000047683716,False,0,0,0,9,9,7,9,5,5,3,3
density_10_nback_0_id_48,10,0,POST_TOR_MANUAL,21.84999990463257,False,0,0,0,9,9,7,9,5,5,3,3
density_10_nback_0_id_49,10,0,HISTORICAL_ACUTE_8S_POST_TOR,7.950000047683716,False,1,0,1,1,1,1,1,1,1,1,1
density_10_nback_0_id_49,10,0,HISTORICAL_FULL_RECORD_POST_TOR_INVALID,67.20000004768372,True,6,4,6,26,26,24,24,22,22,18,18
density_10_nback_0_id_49,10,0,POST_BUTTON_MANUAL,33.950000047683716,False,2,2,2,22,22,18,18,16,16,12,12
density_10_nback_0_id_49,10,0,POST_TOR_MANUAL,37.05000019073486,False,3,2,3,20,20,18,18,16,16,12,12
density_10_nback_0_id_5,10,0,HISTORICAL_ACUTE_8S_POST_TOR,7.949999809265137,False,1,0,1,3,3,3,3,3,3,1,1
density_10_nback_0_id_5,10,0,HISTORICAL_FULL_RECORD_POST_TOR_INVALID,51.64999985694885,True,4,2,5,20,20,20,20,18,18,12,12
density_10_nback_0_id_5,10,0,POST_BUTTON_MANUAL,19.350000143051147,False,0,0,0,13,13,13,13,11,11,5,5
density_10_nback_0_id_5,10,0,POST_TOR_MANUAL,21.549999952316284,False,1,0,1,13,13,13,13,11,11,5,5
density_10_nback_0_id_50,10,0,HISTORICAL_ACUTE_8S_POST_TOR,7.949999809265137,False,1,1,1,2,2,2,2,2,2,2,2
density_10_nback_0_id_50,10,0,HISTORICAL_FULL_RECORD_POST_TOR_INVALID,48.09999990463257,True,2,2,3,14,18,14,16,12,16,8,12
density_10_nback_0_id_50,10,0,POST_BUTTON_MANUAL,16.5,False,1,1,1,5,5,5,5,4,4,4,4
density_10_nback_0_id_50,10,0,POST_TOR_MANUAL,17.949999809265137,False,1,1,1,5,5,5,5,4,4,4,4
density_10_nback_0_id_51,10,0,HISTORICAL_ACUTE_8S_POST_TOR,7.949999809265137,False,1,1,2,4,4,1,1,1,1,0,0
density_10_nback_0_id_51,10,0,HISTORICAL_FULL_RECORD_POST_TOR_INVALID,47.0,True,5,4,7,26,26,19,21,14,14,3,3
density_10_nback_0_id_51,10,0,POST_BUTTON_MANUAL,15.5,False,1,1,1,10,10,5,7,5,5,0,0
density_10_nback_0_id_51,10,0,POST_TOR_MANUAL,16.899999856948853,False,1,1,2,10,10,5,7,5,5,0,0
density_10_nback_0_id_52,10,0,HISTORICAL_ACUTE_8S_POST_TOR,7.949999809265137,False,2,1,4,3,3,3,3,3,3,1,1
density_10_nback_0_id_52,10,0,HISTORICAL_FULL_RECORD_POST_TOR_INVALID,58.049999952316284,True,5,2,7,18,18,12,12,12,12,11,11
density_10_nback_0_id_52,10,0,POST_BUTTON_MANUAL,26.649999856948853,False,4,1,4,11,11,8,8,8,8,7,7
density_10_nback_0_id_52,10,0,POST_TOR_MANUAL,27.899999856948853,False,4,1,5,11,11,8,8,8,8,7,7
density_10_nback_0_id_53,10,0,HISTORICAL_ACUTE_8S_POST_TOR,7.949999809265137,False,0,0,1,3,3,2,2,2,2,2,2
density_10_nback_0_id_53,10,0,HISTORICAL_FULL_RECORD_POST_TOR_INVALID,44.44999980926514,True,3,2,5,12,12,10,10,10,10,10,10
density_10_nback_0_id_53,10,0,POST_BUTTON_MANUAL,12.900000095367432,False,0,0,0,5,5,5,5,5,5,5,5
density_10_nback_0_id_53,10,0,POST_TOR_MANUAL,14.299999952316284,False,0,0,1,5,5,5,5,5,5,5,5
density_10_nback_0_id_54,10,0,HISTORICAL_ACUTE_8S_POST_TOR,7.950000047683716,False,0,0,1,4,4,4,4,2,2,2,2
density_10_nback_0_id_54,10,0,HISTORICAL_FULL_RECORD_POST_TOR_INVALID,43.90000009536743,True,3,2,6,14,16,10,10,6,6,6,6
density_10_nback_0_id_54,10,0,POST_BUTTON_MANUAL,12.75,False,0,0,0,9,11,7,7,5,5,5,5
density_10_nback_0_id_54,10,0,POST_TOR_MANUAL,13.700000047683716,False,0,0,1,9,11,7,7,5,5,5,5
density_10_nback_0_id_55,10,0,HISTORICAL_ACUTE_8S_POST_TOR,7.950000047683716,False,1,0,1,3,3,3,3,3,3,1,1
density_10_nback_0_id_55,10,0,HISTORICAL_FULL_RECORD_POST_TOR_INVALID,46.65000009536743,True,4,2,5,12,18,12,18,12,18,8,14
density_10_nback_0_id_55,10,0,POST_BUTTON_MANUAL,14.150000095367432,False,0,0,0,5,5,5,5,5,5,3,3
density_10_nback_0_id_55,10,0,POST_TOR_MANUAL,16.5,False,1,0,1,5,5,5,5,5,5,3,3
density_10_nback_0_id_56,10,0,HISTORICAL_ACUTE_8S_POST_TOR,7.950000047683716,False,0,0,0,2,2,2,2,2,2,1,1
density_10_nback_0_id_56,10,0,HISTORICAL_FULL_RECORD_POST_TOR_INVALID,48.15000009536743,True,3,2,4,14,14,14,14,12,14,11,11
density_10_nback_0_id_56,10,0,POST_BUTTON_MANUAL,17.09999990463257,False,0,0,0,8,8,8,8,6,8,5,5
density_10_nback_0_id_56,10,0,POST_TOR_MANUAL,18.049999952316284,False,0,0,0,8,8,8,8,6,8,5,5
density_10_nback_0_id_57,10,0,HISTORICAL_ACUTE_8S_POST_TOR,7.950000047683716,False,0,0,1,5,5,3,3,2,2,2,2
density_10_nback_0_id_57,10,0,HISTORICAL_FULL_RECORD_POST_TOR_INVALID,44.0,True,2,2,5,14,14,12,12,12,12,10,10
density_10_nback_0_id_57,10,0,POST_BUTTON_MANUAL,12.149999856948853,False,0,0,0,7,7,5,5,5,5,5,5
density_10_nback_0_id_57,10,0,POST_TOR_MANUAL,13.849999904632568,False,0,0,1,7,7,5,5,5,5,5,5
density_10_nback_0_id_6,10,0,HISTORICAL_ACUTE_8S_POST_TOR,7.950000047683716,False,2,2,3,4,4,4,4,3,3,3,3
density_10_nback_0_id_6,10,0,HISTORICAL_FULL_RECORD_POST_TOR_INVALID,44.89999985694885,True,8,5,10,28,46,28,44,24,40,18,34
density_10_nback_0_id_6,10,0,POST_BUTTON_MANUAL,12.75,False,2,2,2,6,6,6,6,6,6,4,4
density_10_nback_0_id_6,10,0,POST_TOR_MANUAL,14.700000047683716,False,2,2,3,6,6,6,6,6,6,4,4
density_10_nback_0_id_7,10,0,HISTORICAL_ACUTE_8S_POST_TOR,7.949999809265137,False,0,0,1,2,2,1,1,1,1,1,1
density_10_nback_0_id_7,10,0,HISTORICAL_FULL_RECORD_POST_TOR_INVALID,45.94999980926514,True,3,1,5,13,23,12,22,12,22,10,20
density_10_nback_0_id_7,10,0,POST_BUTTON_MANUAL,14.25,False,0,0,0,6,6,5,5,5,5,3,3
density_10_nback_0_id_7,10,0,POST_TOR_MANUAL,15.849999904632568,False,0,0,1,6,6,5,5,5,5,3,3
density_10_nback_0_id_8,10,0,HISTORICAL_ACUTE_8S_POST_TOR,7.950000047683716,False,0,0,1,2,2,2,2,2,2,2,2
density_10_nback_0_id_8,10,0,HISTORICAL_FULL_RECORD_POST_TOR_INVALID,45.75,True,3,2,6,12,12,12,12,12,12,10,10
density_10_nback_0_id_8,10,0,POST_BUTTON_MANUAL,14.200000047683716,False,0,0,0,5,6,5,5,5,5,4,4
density_10_nback_0_id_8,10,0,POST_TOR_MANUAL,15.599999904632568,False,0,0,1,5,6,5,5,5,5,4,4
density_10_nback_0_id_9,10,0,HISTORICAL_ACUTE_8S_POST_TOR,7.950000047683716,False,1,1,3,0,0,0,0,0,0,0,0
density_10_nback_0_id_9,10,0,HISTORICAL_FULL_RECORD_POST_TOR_INVALID,51.89999985694885,True,2,1,5,16,16,16,16,16,16,16,16
density_10_nback_0_id_9,10,0,POST_BUTTON_MANUAL,20.34999990463257,False,1,1,2,10,10,10,10,10,10,9,9
density_10_nback_0_id_9,10,0,POST_TOR_MANUAL,21.84999990463257,False,1,1,3,10,10,10,10,10,10,9,9
density_10_nback_1_id_1,10,1,HISTORICAL_ACUTE_8S_POST_TOR,7.950000047683716,False,3,2,3,3,3,3,3,3,3,3,3
