trial_id,participant_id,density,nback,cell,record_start_epoch,record_end_epoch,tor_state,n_raw_tor_values,TOR_ANCHORED,OWNER_WINDOW_ELIGIBLE,LANE_CHANGE_ANCHORED,MANUAL_WINDOW_ELIGIBLE,lane_change_state,lane_change_vs_handback,handback_state,t_button_s,tor_to_lane_change_s,min_ttc_s,vehicle_max_decel_mps2,vehicle_max_accel_mps2,tor_to_handback_s,manual_start_to_handback_s,lane_change_to_handback_s,exposure,gap_from_previous_trial_min
density_10_nback_1_id_51,51,10,1,d10_n1,1698483891.0,1698483966.3,SINGLE,1,True,True,True,True,VALIDATED,BEFORE_HANDBACK,SINGLE,2.1502189636000004,9.649982452400003,1.10184001923,8.24434661865,4.00260353088,19.1499328613,16.9997138977,9.499950408899998,4,4.5375
density_0_nback_0_id_51,51,0,0,d0_n0,1698484225.0,1698484303.9,SINGLE,1,True,True,True,True,VALIDATED,BEFORE_HANDBACK,SINGLE,1.0997848511000008,5.8001708983999976,2.10916304588,4.127846241,0.630278229713,19.3500289917,18.2502441406,13.549858093300003,5,4.311666667461395
density_10_nback_2_id_51,51,10,2,d10_n2,1698484519.0,1698484596.85,SINGLE,1,True,True,True,True,VALIDATED,BEFORE_HANDBACK,SINGLE,1.2499961853000023,8.700071334800004,1.57008302212,9.97371101379,3.12194061279,20.750692367500005,19.500696182200002,12.0506210327,6,3.584999998410543
density_20_nback_2_id_51,51,20,2,d20_n2,1698484859.0,1698484959.6,SINGLE,1,True,True,True,True,VALIDATED,BEFORE_HANDBACK,SINGLE,2.449180603000002,10.649917602500004,0.855988025665,10.7591133118,1.78114712238,26.899597167900005,24.450416564900003,16.2496795654,7,4.369166668256124
density_20_nback_0_id_51,51,20,0,d20_n0,1698485329.0,1698485429.15,SINGLE,1,True,True,True,True,VALIDATED,BEFORE_HANDBACK,SINGLE,0.8006515503000031,7.350151062000002,1.61533796787,7.49794387817,1.04340481758,21.34994506830001,20.549293518000006,13.999794006300007,8,6.156666668256124
density_20_nback_1_id_51,51,20,1,d20_n1,1698485629.0,1698485744.05,SINGLE,1,True,True,True,True,VALIDATED,BEFORE_HANDBACK,SINGLE,1.7000007628999967,48.1999912262,0.743310987949,9.78600978851,3.18570399284,56.2003116608,54.5003108979,8.000320434599999,9,3.330833331743876
density_0_nback_2_id_52,52,0,2,d0_n2,1700315156.0,1700315248.25,SINGLE,1,True,True,True,True,VALIDATED,BEFORE_HANDBACK,SINGLE,1.649698257499999,7.449270248399998,0.867138981819,3.66749429703,-0.15770059824,30.2996311188,28.6499328613,22.850360870400003,1,
density_0_nback_1_id_52,52,0,1,d0_n1,1700315782.0,1700315878.6,SINGLE,1,True,True,True,True,VALIDATED,BEFORE_HANDBACK,SINGLE,2.3509597778,10.500057220400002,5.07382106781,3.29173874855,-0.0632109194994,32.250873565599996,29.899913787799996,21.750816345199993,2,8.895833333333334
density_10_nback_0_id_52,52,10,0,d10_n0,1700316268.0,1700316347.2,SINGLE,1,True,True,True,True,VALIDATED,BEFORE_HANDBACK,SINGLE,1.2502536774,5.549860000700001,3.42067289352,5.19932222366,-0.306581318378,27.9500751496,26.6998214722,22.4002151489,3,6.490000001589457
density_0_nback_0_id_52,52,0,0,d0_n0,1700316697.0,1700316771.1,SINGLE,1,True,True,True,True,VALIDATED,BEFORE_HANDBACK,SINGLE,1.2000522613000015,4.1000938415000014,3.42684292793,2.02108025551,0.160874396563,14.5002441406,13.300191879299998,10.400150299099998,4,5.829999999205271
density_10_nback_1_id_52,52,10,1,d10_n1,1700317035.0,1700317114.25,SINGLE,1,True,True,True,True,VALIDATED,BEFORE_HANDBACK,SINGLE,2.6504383087,8.0003738403,1.18215501308,7.5406165123,0.206318333745,23.099674224799998,20.449235916099997,15.099300384499998,5,4.398333334922791
density_20_nback_2_id_52,52,20,2,d20_n2,1700317548.0,1700317714.45,SINGLE,1,True,True,True,True,VALIDATED,BEFORE_HANDBACK,SINGLE,2.2003898620000015,77.1998176571,2.29117894173,9.84843730927,2.26470065117,92.7499351501,90.5495452881,15.550117493000002,6,7.229166666666667
density_10_nback_2_id_52,52,10,2,d10_n2,1700317930.0,1700318005.65,SINGLE,1,True,True,True,True,VALIDATED,BEFORE_HANDBACK,SINGLE,1.749042510999999,5.749874115000001,3.07087397575,4.086124897,-0.320926517248,18.550022125199998,16.8009796142,12.800148010199997,7,3.5924999992052715
density_20_nback_1_id_52,52,20,1,d20_n1,1700318267.0,1700318387.45,SINGLE,1,True,True,True,True,VALIDATED,BEFORE_HANDBACK,SINGLE,1.850021362299998,47.2500133515,2.88867211342,10.2976903915,3.39798021317,61.650060653699995,59.8000392914,14.400047302199994,8,4.355833331743876
density_20_nback_0_id_52,52,20,0,d20_n0,1700318646.0,1700318754.9,SINGLE,1,True,True,True,True,VALIDATED,BEFORE_HANDBACK,SINGLE,1.750038147000005,5.599575042700003,3.83283209801,7.03804111481,1.49498105049,30.149497985799997,28.39945983879999,24.549922943099993,9,4.309166665871938
density_0_nback_0_id_53,53,0,0,d0_n0,1700310856.0,1700310934.8,SINGLE,1,True,True,True,True,VALIDATED,BEFORE_HANDBACK,SINGLE,0.7505741119000007,4.350584030100002,3.06952905655,1.36171984673,0.215426176786,19.2501125335,18.4995384216,14.8995285034,1,
density_20_nback_2_id_53,53,20,2,d20_n2,1700311199.0,1700311291.8,SINGLE,1,True,True,True,True,VALIDATED,BEFORE_HANDBACK,SINGLE,1.4001197814999955,5.499950408899998,1.99511098862,4.2587761879,2.29907441139,19.100158691399997,17.7000389099,13.600208282499999,2,4.403333334128062
density_0_nback_1_id_53,53,0,1,d0_n1,1700311488.0,1700311568.8,SINGLE,1,True,True,True,True,VALIDATED,BEFORE_HANDBACK,SINGLE,1.7005233765000014,5.749809265100005,3.53106999397,1.31884098053,1.36276400089,16.500522613500003,14.799999237000002,10.750713348399998,3,3.2700000007947287
density_20_nback_1_id_53,53,20,1,d20_n1,1700311765.0,1700311850.05,SINGLE,1,True,True,True,True,VALIDATED,BEFORE_HANDBACK,SINGLE,0.5502624512000018,9.950237274200003,3.51416802406,7.76707839966,6.46293020248,26.2505187989,25.700256347699998,16.300281524699997,4,3.2700000007947287
density_0_nback_2_id_53,53,0,2,d0_n2,1700312045.0,1700312122.1,SINGLE,1,True,True,True,True,VALIDATED,BEFORE_HANDBACK,SINGLE,1.3992538452999987,4.900020599399998,2.41813802719,0.694115877151,1.07818031311,15.249347686799997,13.850093841499998,10.349327087399999,5,3.2491666674613953
density_20_nback_0_id_53,53,20,0,d20_n0,1700312325.0,1700312422.55,SINGLE,1,True,True,True,True,VALIDATED,BEFORE_HANDBACK,SINGLE,0.7496910094999976,5.749645233099997,2.96221208572,6.45213985443,3.67110657692,18.7500038147,18.000312805200004,13.000358581600004,6,3.381666668256124
density_10_nback_0_id_53,53,10,0,d10_n0,1700312625.0,1700312690.6,SINGLE,1,True,True,True,True,VALIDATED,BEFORE_HANDBACK,SINGLE,1.3999557494999983,4.350078582799998,3.37781190872,1.23337960243,0.715156674385,14.3500270844,12.950071334900002,9.999948501600002,7,3.3741666674613953
density_10_nback_2_id_53,53,10,2,d10_n2,1700312914.0,1700312992.05,SINGLE,1,True,True,True,True,VALIDATED,BEFORE_HANDBACK,SINGLE,1.5501384735000023,6.450130462699999,2.5082359314,4.94060087204,0.905374109745,21.0000839233,19.449945449799998,14.549953460600001,8,3.7233333349227906
density_10_nback_1_id_53,53,10,1,d10_n1,1700313171.0,1700313246.4,SINGLE,1,True,True,True,True,VALIDATED,BEFORE_HANDBACK,SINGLE,1.549953460700003,7.200075149499998,2.44755601883,7.41663599014,2.35312509537,19.200048446600004,17.6500949859,11.999973297100006,9,2.9825000007947287
density_0_nback_2_id_54,54,0,2,d0_n2,1699518214.0,1699518288.25,SINGLE,1,True,True,True,True,VALIDATED,BEFORE_HANDBACK,SINGLE,1.0005912780999964,4.899978637699995,2.38810610771,0.681840837002,0.432217359543,12.300170898399998,11.299579620300001,7.400192260700003,1,
density_0_nback_1_id_54,54,0,1,d0_n1,1699518633.0,1699518715.05,SINGLE,1,True,True,True,True,VALIDATED,BEFORE_HANDBACK,SINGLE,1.7996406554999993,8.749832153299998,2.04884195328,0.538102149963,0.24251241982,17.649654388499997,15.850013732999997,8.899822235199998,2,5.745833333333334
density_10_nback_0_id_54,54,10,0,d10_n0,1699518956.0,1699519021.0,SINGLE,1,True,True,True,True,VALIDATED,BEFORE_HANDBACK,SINGLE,0.950105667199999,5.299551010199998,2.29001188278,1.12945902348,0.913367092609,13.750074386599998,12.799968719399999,8.4505233764,3,4.015833334128062
density_0_nback_0_id_54,54,0,0,d0_n0,1699519231.0,1699519304.3,SINGLE,1,True,True,True,True,VALIDATED,BEFORE_HANDBACK,SINGLE,1.4000511168999985,4.750085830699998,2.73172688484,2.16604948044,0.114465653896,13.749620437599997,12.349569320699999,8.9995346069,4,3.5
density_10_nback_1_id_54,54,10,1,d10_n1,1699519520.0,1699519592.75,SINGLE,1,True,True,True,True,VALIDATED,BEFORE_HANDBACK,SINGLE,1.3495655058999994,7.649040222099998,2.14746999741,6.79240512848,1.4574007988,16.599514007499998,15.249948501599999,8.9504737854,5,3.5950000007947285
density_20_nback_2_id_54,54,20,2,d20_n2,1699520271.0,1699520366.0,SINGLE,1,True,True,True,True,VALIDATED,BEFORE_HANDBACK,SINGLE,1.4497718810999984,7.899913787899997,1.69477403164,5.11986589432,2.22998547554,21.3001327515,19.850360870400003,13.400218963600004,6,11.304166666666667
density_10_nback_2_id_54,54,10,2,d10_n2,1699520604.0,1699520678.1,SINGLE,1,True,True,True,True,VALIDATED,BEFORE_HANDBACK,SINGLE,1.1999168396000002,7.5507335663000035,2.28904294968,8.44150447845,3.76265740395,17.050233841,15.8503170014,9.499500274699997,7,3.966666666666667
density_20_nback_1_id_54,54,20,1,d20_n1,1699520862.0,1699520937.75,SINGLE,1,True,True,True,True,VALIDATED,BEFORE_HANDBACK,SINGLE,1.1496639251000005,4.999725341800001,4.24112987518,9.70882606506,1.54278981686,16.999900817800004,15.850236892700003,12.000175476000003,8,3.0650000015894574
density_20_nback_0_id_54,54,20,0,d20_n0,1699521206.0,1699521300.4,SINGLE,1,True,True,True,True,VALIDATED,BEFORE_HANDBACK,SINGLE,0.9993591309000038,6.949394226100004,1.54385495186,9.11892604828,1.56412398815,15.6493492126,14.649990081699997,8.699954986499996,9,4.470833333333333
density_10_nback_1_id_55,55,10,1,d10_n1,1699539651.0,1699539729.95,SINGLE,1,True,True,True,True,VALIDATED,BEFORE_HANDBACK,SINGLE,2.5507488249999994,9.0507640838,1.26582205296,7.3534245491,0.680128097534,22.7498836517,20.1991348267,13.699119567899999,1,
density_10_nback_0_id_55,55,10,0,d10_n0,1699539898.0,1699539965.9,SINGLE,1,True,True,True,True,VALIDATED,BEFORE_HANDBACK,SINGLE,2.3502674103000025,5.7998428345000015,2.28182601929,1.53735899925,0.121477238834,16.5500583648,14.1997909545,10.7502155303,2,2.8008333325386046
density_10_nback_2_id_55,55,10,2,d10_n2,1699540149.0,1699540228.0,SINGLE,1,True,True,True,True,VALIDATED,BEFORE_HANDBACK,SINGLE,2.4505062102999986,8.6497402191,1.2787899971,3.45843529701,-0.316200911999,21.849809646599997,19.3993034363,13.200069427499997,3,3.0516666650772093
density_0_nback_2_id_55,55,0,2,d0_n2,1699540387.0,1699540469.25,SINGLE,1,True,True,True,True,VALIDATED,BEFORE_HANDBACK,SINGLE,1.9999713897000007,7.950117111200001,1.59111201763,6.93888139725,-0.162194892764,20.350122451799997,18.350151062099997,12.400005340599996,4,2.65
density_20_nback_0_id_55,55,20,0,d20_n0,1699540613.0,1699540708.85,SINGLE,1,True,True,True,True,VALIDATED,BEFORE_HANDBACK,SINGLE,1.0505218505999991,6.650081634499998,1.57754397392,2.46991825104,0.936002135277,17.099956512500007,16.04943466190001,10.44987487800001,5,2.3958333333333335
density_0_nback_1_id_55,55,0,1,d0_n1,1699540854.0,1699540946.45,SINGLE,1,True,True,True,True,VALIDATED,BEFORE_HANDBACK,SINGLE,3.0499458313000005,10.449848175,1.72927200794,1.80481791496,0.42060303688,28.099941253700003,25.049995422400002,17.650093078700003,6,2.419166668256124
density_20_nback_1_id_55,55,20,1,d20_n1,1699541461.0,1699541547.65,SINGLE,1,True,True,True,True,VALIDATED,BEFORE_HANDBACK,SINGLE,1.9001579285000005,15.7999954223,0.880927979946,9.83480739594,3.45857930183,27.9000205993,25.9998626708,12.100025177,7,8.575833332538604
density_0_nback_0_id_55,55,0,0,d0_n0,1699541677.0,1699541753.05,SINGLE,1,True,True,True,True,VALIDATED,BEFORE_HANDBACK,SINGLE,1.6003952026000015,7.050119400000003,2.37139701843,5.86534643173,0.165589913726,16.500036239600004,14.899641037000002,9.4499168396,8,2.1558333317438763
density_20_nback_2_id_55,55,20,2,d20_n2,1699541877.0,1699542003.85,SINGLE,1,True,True,True,True,VALIDATED,BEFORE_HANDBACK,SINGLE,3.6501426696999957,37.15039062499999,0.908939003944,11.9433603287,2.90547084808,53.14987945549999,49.499736785799996,15.999488830499999,9,2.065833334128062
density_20_nback_1_id_56,56,20,1,d20_n1,1699546749.0,1699546840.65,SINGLE,1,True,True,True,True,VALIDATED,BEFORE_HANDBACK,SINGLE,0.9499073029000016,7.3994483948,3.3347389698,9.26192760468,2.1076874733,32.8994407654,31.949533462500003,25.499992370600005,1,
density_20_nback_2_id_56,56,20,2,d20_n2,1699547159.0,1699547260.95,SINGLE,1,True,False,False,True,ABSENT_COLUMN,LANE_CHANGE_ABSENT_COLUMN,SINGLE,1.899806976299999,,,,,28.199958801199998,26.3001518249,,2,5.305833331743876
density_20_nback_0_id_56,56,20,0,d20_n0,1699547490.0,1699547589.75,SINGLE,1,True,True,True,True,VALIDATED,BEFORE_HANDBACK,SINGLE,6.7000350952000005,8.599903106600003,0.148908004165,3.04806065559,1.84759092331,20.999961852999995,14.299926757799994,12.400058746399992,3,3.8174999992052716
density_0_nback_0_id_56,56,0,0,d0_n0,1699547816.0,1699547889.35,SINGLE,1,True,True,True,True,VALIDATED,BEFORE_HANDBACK,SINGLE,0.6503219603999995,5.449516296399999,2.27426409721,2.07005906105,0.282029300928,13.799682617199998,13.149360656799999,8.3501663208,4,3.7708333333333335
density_10_nback_2_id_56,56,10,2,d10_n2,1699548201.0,1699548274.75,SINGLE,1,True,True,True,True,VALIDATED,BEFORE_HANDBACK,SINGLE,3.4998340606999996,8.299804687499996,0.932811975479,4.85714149475,0.889423847198,16.7001571655,13.200323104799999,8.400352478000002,5,5.194166668256124
density_0_nback_1_id_56,56,0,1,d0_n1,1699548434.0,1699548516.35,SINGLE,1,True,True,True,True,VALIDATED,BEFORE_HANDBACK,SINGLE,1.500133514399998,6.800533294600001,2.97827196121,1.27442359924,0.945964217186,18.0498542785,16.5497207641,11.249320983899999,6,2.654166666666667
density_10_nback_1_id_56,56,10,1,d10_n1,1699548659.0,1699548733.25,SINGLE,1,True,True,True,True,VALIDATED,BEFORE_HANDBACK,SINGLE,2.699684142999999,7.2492141723,2.56589007378,7.82645940781,1.17904114723,18.099414825399997,15.399730682399998,10.850200653099996,7,2.3775000015894574
density_0_nback_2_id_56,56,0,2,d0_n2,1699548883.0,1699548960.15,SINGLE,1,True,True,True,True,VALIDATED,BEFORE_HANDBACK,SINGLE,0.9502696990999979,5.1001262664999985,2.42563700676,1.74297940731,0.455210268497,15.2496395111,14.299369812000002,10.149513244600001,8,2.495833333333333
density_10_nback_0_id_56,56,10,0,d10_n0,1699549131.0,1699549200.4,SINGLE,1,True,True,True,True,VALIDATED,BEFORE_HANDBACK,SINGLE,0.950374603300002,5.6996555329,2.02806091309,0.998951673508,-0.149801880121,18.100177764900003,17.1498031616,12.400522232000004,9,2.8474999984105427
density_0_nback_1_id_57,57,0,1,d0_n1,1699286652.0,1699286738.3,SINGLE,1,True,True,True,True,VALIDATED,BEFORE_HANDBACK,SINGLE,2.7501564026000054,6.050052642800004,3.77204704285,0.546810150146,-0.267156392336,21.950187683100005,19.2000312805,15.9001350403,1,
density_0_nback_0_id_57,57,0,0,d0_n0,1699287073.0,1699287145.0,SINGLE,1,True,True,True,True,VALIDATED,BEFORE_HANDBACK,SINGLE,1.3997631073,3.5997543334,3.91020894051,2.2448387146,0.154433742166,12.499862670799999,11.100099563499999,8.900108337399999,2,5.578333334128062
density_0_nback_2_id_57,57,0,2,d0_n2,1699287389.0,1699287464.45,SINGLE,1,True,True,True,True,VALIDATED,BEFORE_HANDBACK,SINGLE,1.5499668120999992,4.249647140499999,3.17234396935,0.811752557755,-0.155406594276,13.599565506000001,12.049598693900002,9.349918365500002,3,4.066666666666666
density_20_nback_2_id_57,57,20,2,d20_n2,1699287630.0,1699287716.85,SINGLE,1,True,True,True,True,VALIDATED,BEFORE_HANDBACK,SINGLE,1.749942779500003,4.25,3.40918302536,4.19850206375,2.25278711319,13.199886322000005,11.449943542500002,8.949886322000005,4,2.759166665871938
density_10_nback_0_id_57,57,10,0,d10_n0,1699287862.0,1699287927.2,SINGLE,1,True,True,True,True,VALIDATED,BEFORE_HANDBACK,SINGLE,1.7000808715999973,5.200090408399998,2.68674206734,1.33821797371,-0.295610457659,13.900363922199997,12.2002830506,8.7002735138,5,2.419166668256124
density_20_nback_1_id_57,57,20,1,d20_n1,1699288233.0,1699288315.9,SINGLE,1,True,True,True,True,VALIDATED,BEFORE_HANDBACK,SINGLE,1.5000152588000013,9.600023269600001,5.47133922577,9.33575248718,5.37771320343,24.050035476700003,22.550020217900002,14.450012207100002,6,5.096666665871938
density_10_nback_1_id_57,57,10,1,d10_n1,1699288442.0,1699288520.2,SINGLE,1,True,True,True,True,VALIDATED,BEFORE_HANDBACK,SINGLE,1.399909973099998,7.000087737999998,4.11556196213,10.8652915955,0.142339453101,21.999530792199998,20.5996208191,14.9994430542,7,2.1016666650772096
density_20_nback_0_id_57,57,20,0,d20_n0,1699288708.0,1699288806.1,SINGLE,1,True,True,True,True,VALIDATED,BEFORE_HANDBACK,SINGLE,1.6997184753999974,7.349586486900002,4.27037000656,10.5961647034,1.70169377327,19.3496818543,17.649963378900004,12.0000953674,8,3.1299999992052716
density_10_nback_2_id_57,57,10,2,d10_n2,1699288916.0,1699288992.5,SINGLE,1,True,True,True,True,VALIDATED,BEFORE_HANDBACK,SINGLE,1.4499435423999998,7.0997676849000015,3.56228804588,7.92027902603,-0.302814394236,19.499868392899998,18.0499248505,12.400100707999997,9,1.8316666682561238
